px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.79362	-9.24639	-2.83879	-2.07498	-0.993712	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.25945
4.89567	-9.09323	-2.89702	-2.14191	-1.00484	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.307308
5.01269	-8.97572	-2.85404	-2.22978	-1.04729	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.99562
5.12007	-8.85097	-2.87054	-2.29112	-1.05063	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.024222
5.18901	-8.71802	-2.89968	-2.3	-0.983002	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.36221
5.31263	-8.58795	-2.94583	-2.35764	-0.985808	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.146073
5.38997	-8.46098	-2.94409	-2.36506	-0.920253	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.16865
5.49546	-8.35626	-2.91506	-2.41144	-0.916801	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0699296
5.52787	-8.23508	-2.87229	-2.36437	-0.778105	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.6739
5.63932	-8.11902	-2.91217	-2.40018	-0.77478	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.201583
5.75288	-8.00104	-2.92424	-2.43116	-0.75922	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.433377
5.87192	-7.89069	-2.92857	-2.46788	-0.754629	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.123583
5.99355	-7.78645	-2.9273	-2.50143	-0.743759	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.151256
6.13174	-7.68452	-2.95313	-2.54142	-0.742658	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.0414088
6.21218	-7.58715	-2.86764	-2.53159	-0.668257	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.5754
6.33755	-7.49149	-2.90133	-2.56044	-0.663597	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.143699
6.43273	-7.38981	-2.81284	-2.55452	-0.59666	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.09677
6.56315	-7.29568	-2.82809	-2.58265	-0.592144	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.092735
6.65476	-7.21269	-2.74715	-2.58116	-0.541251	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.09622
6.77527	-7.11724	-2.78471	-2.59777	-0.531	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.432701
6.89056	-7.04262	-2.77918	-2.62033	-0.52641	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.149822
7.00079	-6.97016	-2.76458	-2.64161	-0.522158	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.197314
7.11328	-6.88934	-2.70584	-2.65117	-0.494116	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.894065
7.25224	-6.80471	-2.73865	-2.67153	-0.487035	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.143169
7.32708	-6.72597	-2.57315	-2.65156	-0.418034	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.50833
7.44672	-6.6395	-2.61512	-2.65922	-0.404687	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.482939
7.56173	-6.5757	-2.60924	-2.67488	-0.397932	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0568419
7.6782	-6.50216	-2.6263	-2.68594	-0.389282	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.225227
7.83784	-6.45007	-2.79944	-2.73788	-0.442962	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.83004
7.96859	-6.38363	-2.81627	-2.75309	-0.436003	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.114412
8.02733	-6.30974	-2.43911	-2.71146	-0.330497	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	14.0544
8.1578	-6.22699	-2.48248	-2.71479	-0.315296	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.423644
8.22874	-6.15071	-2.26032	-2.68718	-0.248633	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	6.0067
8.3521	-6.06062	-2.31807	-2.68096	-0.228476	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.687608
8.50946	-6.0034	-2.52527	-2.72118	-0.274965	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	4.27791
8.64583	-5.91898	-2.57115	-2.72026	-0.25878	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.405305
8.7705	-5.85106	-2.56685	-2.72573	-0.249299	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.432768
8.91984	-5.75641	-2.64093	-2.71884	-0.228066	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.649674
8.99142	-5.6801	-2.41996	-2.68339	-0.159826	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	5.31103
9.12178	-5.57892	-2.5066	-2.66486	-0.132802	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	1.03646
9.23054	-5.50518	-2.44241	-2.65459	-0.107965	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.693895
9.35536	-5.41471	-2.48225	-2.64406	-0.0917369	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.369679
9.39472	-5.32057	-2.11626	-2.57456	0.0171651	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	14.3694
9.51757	-5.20384	-2.21814	-2.54439	0.0464143	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	1.20143
9.61097	-5.11801	-2.19458	-2.52364	0.0690267	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.722866
9.73107	-4.98834	-2.30287	-2.48741	0.100829	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	1.43693
9.83677	-4.90299	-2.30897	-2.47537	0.110013	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.414353
9.95068	-4.77754	-2.39301	-2.44433	0.134234	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.852819
10.0412	-4.68857	-2.40467	-2.42947	0.142529	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.3245
10.1469	-4.55993	-2.497	-2.39691	0.167113	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.967824
10.2203	-4.44473	-2.41659	-2.34866	0.219231	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.13572
10.3272	-4.29578	-2.51749	-2.31034	0.2445	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	1.04745
10.4367	-4.1908	-2.59203	-2.31511	0.215507	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.15648
10.5449	-4.04137	-2.67968	-2.28382	0.234189	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.648023
10.6512	-3.92704	-2.72235	-2.28062	0.218999	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.282634
10.751	-3.79235	-2.76074	-2.25937	0.227769	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.14071
10.8522	-3.67153	-2.77559	-2.24818	0.22617	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0904603
10.9518	-3.52009	-2.83597	-2.22244	0.238941	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.315629
10.9929	-3.37756	-2.67778	-2.14516	0.3335	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.67797
11.0707	-3.22483	-2.72669	-2.11382	0.345782	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.301412
11.1155	-3.07893	-2.67492	-2.05774	0.397481	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.95291
11.1813	-2.92024	-2.72561	-2.02391	0.408763	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.289357
11.1699	-2.75425	-2.60224	-1.90872	0.545019	11.0233	-2.67356	11.15	-2.7	0	2.72847	12.0381
11.2029	-2.6021	-2.62263	-1.86721	0.555406	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.377408
11.2088	-2.43943	-2.61722	-1.78415	0.63508	11.2541	-2.42353	11.15	-2.4	0	2.72732	4.04757
11.224	-2.29033	-2.62332	-1.74056	0.642808	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.273126
11.3173	-2.19444	-2.57269	-1.81451	0.474682	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.8182
11.3527	-2.02054	-2.65303	-1.78189	0.480156	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.371366
11.3004	-1.85737	-2.59685	-1.6465	0.645494	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	17.028
11.2987	-1.69228	-2.641	-1.60152	0.653883	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.351619
11.2999	-1.54348	-2.6504	-1.56296	0.658118	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0326697
11.2915	-1.38198	-2.68375	-1.52237	0.661784	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.117392
11.237	-1.21005	-2.77355	-1.42469	0.756085	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.71309
11.2025	-1.05902	-2.77367	-1.37766	0.761002	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.117893
11.085	-0.865439	-3.00521	-1.23492	0.914301	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	15.0292
11.0129	-0.718972	-2.98835	-1.17607	0.922353	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.264232
10.9509	-0.577168	-2.94393	-1.13262	0.908849	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.349414
10.8722	-0.435446	-2.93954	-1.07839	0.912819	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0617084
10.6977	-0.260519	-3.35513	-0.938212	1.06178	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	20.5937
10.5879	-0.164812	-3.28149	-0.87218	1.07597	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.502465
10.502	-0.0629222	-3.06863	-0.834229	1.03748	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	2.78759
10.3797	-0.003275	-2.95303	-0.753468	1.064	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	1.3032
10.2348	0.0998296	-3.05748	-0.676023	1.09313	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.573
10.0941	0.127185	-2.93734	-0.582063	1.13034	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.94992
9.94933	0.197509	-2.94443	-0.509303	1.14318	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.52914
9.79892	0.209189	-2.86098	-0.412541	1.17965	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.55546
9.70002	0.222925	-2.50946	-0.343686	1.17324	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	5.09209
9.56979	0.233232	-2.47152	-0.261178	1.19271	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.431221
9.43119	0.26192	-2.54254	-0.192899	1.19793	9.56225	0.148577	9.4	0.15	-2.72659	0	0.679145
9.28739	0.249245	-2.52316	-0.10312	1.22263	9.25348	0.150166	9.25	0.15	-2.72658	0	0.651173
9.14067	0.257643	-2.56555	-0.0337202	1.22512	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.148422
8.9893	0.254113	-2.58101	0.0382663	1.22903	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.160247
8.83923	0.251661	-2.66613	0.0989542	1.22237	8.94634	0.26481	8.8	0.25	-2.72783	0	0.502035
8.68611	0.237846	-2.68059	0.163146	1.21858	8.64483	0.254352	8.65	0.25	-2.7278	0	0.107017
8.53277	0.215465	-2.72452	0.224583	1.21221	8.46866	0.251128	8.5	0.25	-2.72395	0	0.147076
8.38356	0.196009	-2.72924	0.277479	1.1977	8.35775	0.250149	8.35	0.25	-2.72395	0	0.210306
8.23327	0.159308	-2.78963	0.333019	1.18628	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.271599
8.08106	0.117193	-2.80004	0.38832	1.17574	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.218972
7.86102	0.10687	-3.3253	0.371497	1.08329	7.74678	0.154598	7.85	0.15	-3.9992	0	16.9463
7.69772	0.0687632	-3.32403	0.405506	1.06235	7.63715	0.143302	7.65	0.15	-3.99916	0	0.525992
7.60848	-0.00722176	-2.97033	0.494075	1.11164	7.61982	0.157052	7.55	0.15	-1.99868	0	8.28871
7.47654	-0.0165993	-2.91797	0.504563	1.06597	7.43926	0.160393	7.45	0.15	-1.99866	0	1.96897
7.32159	-0.0629994	-2.99659	0.528315	1.02565	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.618
7.18262	-0.0966154	-2.93911	0.549587	0.990309	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	1.25763
7.07422	-0.173532	-2.77677	0.61299	1.00691	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.81467
6.95405	-0.232279	-2.73475	0.648233	0.986763	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.466416
6.8531	-0.318198	-2.64414	0.707963	0.997221	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.601262
6.74998	-0.397411	-2.61269	0.75294	0.987394	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.15814
6.64581	-0.486285	-2.63118	0.794769	0.971178	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.368949
6.55137	-0.581748	-2.60988	0.843406	0.966455	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.0566003
6.46671	-0.702023	-2.60986	0.906571	0.97775	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.327754
6.37536	-0.850299	-2.67633	0.975444	0.99274	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.523209
6.37634	-1.04873	-2.53778	1.15695	1.1777	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.3818
6.33236	-1.18661	-2.57472	1.22668	1.18805	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.28972
6.30866	-1.36962	-2.63945	1.34433	1.26166	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.67145
6.29229	-1.52099	-2.64997	1.42238	1.26992	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.281105
6.29307	-1.68678	-2.69621	1.5162	1.30195	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.997173
6.30104	-1.83362	-2.68614	1.59365	1.30788	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.152815
6.29856	-1.95346	-2.57786	1.64117	1.26933	6.38849	-2.02257	6.35	-2	0	-2.73154	1.41467
6.31848	-2.10306	-2.59709	1.71452	1.272	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.121064
6.32093	-2.20592	-2.46717	1.75207	1.23098	6.28921	-2.27735	6.35	-2.3	0	-2.99503	1.88246
6.34132	-2.3516	-2.52603	1.8087	1.22326	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.429759
6.38378	-2.52085	-2.67851	1.88394	1.23953	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.22306
6.43464	-2.67963	-2.72413	1.94921	1.23445	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.332689
6.48448	-2.82098	-2.71211	2.00836	1.22302	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.234695
6.54872	-2.969	-2.74216	2.06967	1.21552	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.147826
6.59519	-3.0758	-2.49007	2.11499	1.17843	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.16845
6.63804	-3.25483	-2.59528	2.13795	1.13209	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.84535
6.69651	-3.39219	-2.5906	2.17859	1.10772	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.30668
6.74746	-3.56386	-2.66731	2.19597	1.06137	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.38122
6.81537	-3.68839	-2.6055	2.23659	1.04008	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.01824
6.89098	-3.8324	-2.6473	2.26936	1.01416	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.735178
6.99361	-3.97595	-2.75124	2.31316	1.00202	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.8285
7.06043	-4.14741	-2.80877	2.31648	0.948554	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.64056
7.11396	-4.23773	-2.46565	2.34558	0.917438	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	6.90832
7.1711	-4.39054	-2.50521	2.34493	0.865456	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.35592
7.25897	-4.51426	-2.54891	2.37265	0.845509	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.13574
7.3068	-4.67052	-2.56894	2.35795	0.784565	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.29017
7.42482	-4.81836	-2.84079	2.38411	0.771055	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	4.085
7.48987	-4.98596	-2.86195	2.3668	0.711234	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.87988
7.55761	-5.0902	-2.72869	2.37966	0.686521	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.13546
7.60508	-5.25587	-2.75723	2.34774	0.619795	7.46174	-5.44979	7.45	-5.45	0.999999	-3	3.55156
7.68493	-5.36702	-2.66211	2.36418	0.600847	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.26553
7.75415	-5.52003	-2.68294	2.35066	0.554014	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.67365
7.83414	-5.62751	-2.55518	2.36488	0.535971	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.63896
7.88536	-5.79093	-2.57691	2.33316	0.47485	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	2.81622
7.96922	-5.90141	-2.55755	2.34636	0.461814	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.528139
8.03573	-6.04431	-2.57262	2.33134	0.421625	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	1.21031
8.16095	-6.18454	-2.93896	2.34856	0.421543	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.84686
8.23209	-6.33267	-2.95485	2.32905	0.380958	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.23306
8.29276	-6.42338	-2.58246	2.33286	0.359471	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.64048
8.35475	-6.56385	-2.58805	2.3134	0.320368	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	1.10702
8.43821	-6.67551	-2.58654	2.32012	0.309593	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.599626
8.48708	-6.83082	-2.59555	2.2848	0.257711	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.93972
8.60837	-6.97806	-2.8552	2.29534	0.256797	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.47975
8.6672	-7.14293	-2.86524	2.26084	0.208636	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.60713
8.75608	-7.26545	-2.8144	2.26423	0.19983	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.285648
8.82788	-7.4031	-2.81058	2.25121	0.176075	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.454929
8.91251	-7.52008	-2.8657	2.25497	0.171929	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.740358
8.96156	-7.67113	-2.87477	2.22188	0.130562	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.21197
9.01591	-7.77687	-2.63998	2.21218	0.110318	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.26717
9.05582	-7.94748	-2.66568	2.16712	0.0597089	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.74591
9.10023	-8.05023	-2.43813	2.1534	0.0389193	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	2.8484
9.13457	-8.18992	-2.4398	2.12111	0.00513226	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.942621
9.2019	-8.31337	-2.48732	2.11694	0.00166684	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.345448
9.24168	-8.46196	-2.50531	2.08501	-0.0296093	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.710659
9.33141	-8.61148	-2.77956	2.0918	-0.0152917	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.57352
9.38709	-8.77469	-2.80791	2.06581	-0.0399041	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.48488
9.45232	-8.90918	-2.77072	2.05822	-0.046197	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.120231
9.49859	-9.0776	-2.80314	2.02698	-0.0743633	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.584907
9.55826	-9.21226	-2.82095	2.01894	-0.0784223	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.19274
9.59965	-9.37007	-2.85399	1.99133	-0.101727	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.47006
9.62503	-9.48466	-2.55909	1.96215	-0.133935	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.15333
9.66639	-9.63018	-2.57641	1.94197	-0.146503	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.124363
9.69922	-9.74905	-2.45082	1.92284	-0.160992	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.906989
9.71628	-9.90237	-2.47782	1.88674	-0.187494	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.498949
9.77193	-10.0445	-2.6914	1.89017	-0.167734	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.0551
9.79382	-10.1946	-2.71773	1.86191	-0.18707	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.296999
9.83944	-10.345	-2.77471	1.85456	-0.182007	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.228381
9.87333	-10.5038	-2.79235	1.83572	-0.190656	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.079815
9.88925	-10.6318	-2.61183	1.8069	-0.215757	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.94832
9.89711	-10.797	-2.64668	1.77181	-0.238394	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.381499
9.90572	-10.9238	-2.53221	1.7446	-0.256557	9.75887	-10.887	9.85	-11	0	-2.72395	0.934686
9.90643	-11.0859	-2.56944	1.70952	-0.276903	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.339121
9.92261	-11.2296	-2.57706	1.69204	-0.279088	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0579431
9.91073	-11.3949	-2.61596	1.65267	-0.302308	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.411292
9.92083	-11.5435	-2.62026	1.63421	-0.30453	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.171701
9.90056	-11.7057	-2.65099	1.59517	-0.325962	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.353219
9.88946	-11.8287	-2.57643	1.56585	-0.343185	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.472105
9.84712	-11.9889	-2.63508	1.51629	-0.374433	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.815262
9.7638	-12.0652	-2.12865	1.4101	-0.493309	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	21.5703
9.69253	-12.2067	-2.18672	1.34518	-0.529276	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	1.20822
9.65581	-12.3264	-2.19076	1.30962	-0.535945	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.226008
9.5441	-12.4904	-2.31003	1.22239	-0.590537	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	2.88288
9.45533	-12.568	-2.10433	1.12621	-0.679671	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	7.07373
9.34185	-12.7003	-2.21644	1.0463	-0.722475	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	2.11751
9.25352	-12.7937	-2.15653	0.971285	-0.768707	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.5485
9.12338	-12.9193	-2.2655	0.890483	-0.804013	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	1.69548
8.95661	-12.981	-2.13017	0.710919	-0.985932	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	19.906
8.81112	-13.0694	-2.2232	0.624814	-1.01455	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	1.48741
8.70536	-13.1293	-2.23685	0.560752	-1.02998	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.426932
8.53602	-13.2168	-2.39765	0.478561	-1.05517	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	2.32135
8.32042	-13.2397	-2.56401	0.289394	-1.23785	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	17.4515
8.1947	-13.251	-2.53677	0.216321	-1.24877	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.630756
8.08223	-13.2765	-2.45264	0.170166	-1.21579	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.991573
7.92629	-13.2931	-2.49488	0.0951198	-1.22183	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.385361
7.73143	-13.2811	-2.69152	-0.0213856	-1.28925	7.57824	-13.1345	7.65	-13.25	-3.62957	0	4.10519
7.55044	-13.2752	-2.76189	-0.0967067	-1.29049	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.595715
7.4257	-13.2668	-2.64	-0.147153	-1.25908	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.17642
7.24207	-13.2496	-2.72933	-0.21194	-1.25141	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.746239
7.1179	-13.224	-2.60003	-0.265695	-1.22561	6.97467	-13.1643	7	-13.25	-2.72703	0	1.41484
6.94099	-13.2019	-2.68582	-0.316483	-1.20716	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.645709
6.79791	-13.156	-2.69829	-0.379591	-1.20424	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.114942
6.62859	-13.1157	-2.76255	-0.427521	-1.18526	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.456978
6.48629	-13.044	-2.77122	-0.494209	-1.18553	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.397944
6.32035	-12.9899	-2.82813	-0.536534	-1.16272	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.521022
6.21135	-12.9318	-2.64367	-0.585938	-1.13897	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.94466
6.04686	-12.8787	-2.70843	-0.615111	-1.10627	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.976761
5.95223	-12.8263	-2.57756	-0.655708	-1.08708	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.73159
5.79472	-12.7727	-2.65302	-0.672651	-1.04988	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.3462
5.68245	-12.6891	-2.63422	-0.723872	-1.04327	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.290322
5.54021	-12.6035	-2.68029	-0.758503	-1.02058	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.51544
